"","screen_name","user_id","prob_bot"
"1","billbellew",164622407,0.28145236000798
"2","DeanWethers",1167916080,0.0184080518123937
"3","THECourtneyBall",2287784586,0.271647501774791
"4","MujibAnsariMBA",3304945891,0.230691850801319
"5","lounastyy",493053486,0.356100357818378
"6","ivanvegaar",201584468,0.197804365818829
"7","naracaballero_",72986117,0.0761721646692456
"8","ZephrFish",24001364,0.127936151776246
"9","Aristotle1865",204623129,0.4204307034959
"10","therealbraswel",323936170,0.0897617068235984
"11","jacobgood93",790180814,0.0141489367623512
"12","xo_mxa",503636847,0.0966068561894897
"13","iAndrea_Iturbe",324162729,0.309334640756095
"14","DonovanTQY",188372404,0.456562762897357
"15","96Dopes",1120426614,0.206373705304581
"16","Himanshu_S_95",1001858439587381248,0.155568160412471
"17","CameronBeavers1",627683167,0.00585892036100406
"18","Amjadalgubaisi",208981159,0.0273015578886046
"19","PandaPodStresom",219924674,0.205665357156247
"20","kaitlyn_harkey",1018653638,0.353654074791093
"21","BogusFab",146574586,0.0127434061628905
"22","Honey69Badger",28337070,0.445844460288183
"23","_cfrank_",540391246,0.00594927807223436
"24","makeartmakeout",147266694,0.235383312657274
"25","raynberryy",2919178192,0.0925474650207231
"26","cocograce42",74465935,0.136216846059719
"27","i_Ahmdx",615036401,0.0912862951478457
"28","anaferp",94691867,0.346310890558713
"29","miliany_p",51917375,0.158654143264989
"30","Junior_Galvez2",386056948,0.0170380777179525
"31","babyharu_",103040931,0.0389367917176465
"32","loserlauren_",3010799708,0.0412963786151389
"33","julius_torres00",2436128425,0.0471953323802229
"34","Jair4P",186308431,0.0418743241319029
"35","alyssagusman",2755369704,0.0679204288404351
"36","harner_harley",989238223,0.0087648978522596
"37","ginny_inabottle",254631645,0.272289265614758
"38","lilrwan",2930340857,0.0148626506134393
"39","kelleemorris",518214129,0.269139045307905
"40","matthall135",115821923,0.241866180445835
"41","PowerCoupleLife",2815545079,0.0628703478907228
"42","KoriJWilliams",255298931,0.0176301892509773
"43","Abouishaq",135873039,0.19002845551144
"44","Boston_Tom_",3361853303,0.0951763546609146
"45","nonnandaaa",79217978,0.223217446739106
"46","NickTheHuman",285720471,0.434127355835839
"47","ibrahimwaleed_",354084572,0.074339579394871
"48","pelahap_buku",16836281,0.0606258778014733
"49","ItsMeWalid",355048174,0.1768574646328
"50","britneyjparks",425408161,0.067917856407227
"51","CesarRoca",98580672,0.202568354057243
"52","Mathyoufoster",171974137,0.0226082557408056
"53","syafaqmuth",363353937,0.0133180187493458
"54","Fly_McDeezy",290894280,0.0119338053155727
"55","mgns",700423,0.121741803747595
"56","babyfacerap",108565369,0.0623822462352797
"57","C_Muziq",247144663,0.0172271522087299
"58","imbuyinghouses",427860750,0.00569628178622952
"59","JaeyDeuce",229156990,0.125359915093969
"60","dbroohm",221306488,0.101703566562228
"61","x__fresh__x",325141564,0.134460264866171
"62","MayoGotIt",86985777,0.244697638337202
"63","brandonmiltsch",70447935,0.0197673044656195
"64","yungpablo",382248024,0.187513352543035
"65","bryan_blazee",578545655,0.259212071601797
"66","AnniBoros",1170199861,0.4516826744254
"67","MyTechLifestyle",327799974,0.190067647491829
"68","tommatzzie",15469170,0.0405789260185853
"69","cindytjahjadi",152132063,0.19713713718203
"70","Jolanarchiste",722625657704996864,0.0679836291388899
"71","livescifi",7435142,0.132152371709279
"72","lolbeatriz_",2214475249,0.242975276275864
"73","areksh",98848247,0.300362688906614
"74","Bobnoxxxious",914995173397979136,0.40842378272138
"75","freedomofmov",70663744,0.178366739506978
"76","JaeCeaser",139172236,0.158116238590969
"77","whoisbrenner",17045572,0.139253084280124
"78","joey_klark",194261614,0.202015756206747
"79","Shubham_Rawat10",536032781,0.45155664134804
"80","Col4punto0",376410625,0.0888607482807763
"81","nathan_fleck_55",334818117,0.147866862181814
"82","hashtaginclude_",4685653512,0.0354994784875383
"83","pawlinan",361774736,0.331687472835323
"84","pawlinan",361774736,0.331687472835323
"85","Jonocardoso",1159737216,0.0321437006883355
"86","JeremyFrieser",2512066358,0.041927830939506
"87","JamesWorley",140073,0.378389500977718
"88","AuenManny",71727634,0.42337192095779
"89","ALM1GHTY___",229592925,0.0251520176188471
"90","CarlosBotelhoo",137045308,0.0469245166302569
"91","notroublsbubles",264456597,0.454141276483489
"92","hzwnikmldin",579026603,0.367053631827994
"93","i_Balaji_M",114470755,0.459598677904362
"94","__Ricardo__C",429604033,0.0307577430614483
"95","TaEast",44020681,0.0447086030433648
"96","granibel",1284874184,0.187819974752909
"97","BIG_Raxxx",1002392966093312000,0.363701707529686
"98","voldemere",2627183068,0.150087838541248
"99","tinatelep",88825090,0.116322983747799
"100","rodritejero",79222587,0.158680125760812
"101","RoycePhillips",212126250,0.424748833598925
"102","marcelcampos",5861842,0.194340343904485
"103","edgarbaltz",248485038,0.0601593976963809
"104","caprendiz",131624535,0.397049209614481
"105","JordanJWaller",359092523,0.073844893218817
"106","_Eltrain",3143273347,0.0557619807202641
"107","Rubn12",92153608,0.476253097624454
"108","Weems_Sauce",54982396,0.424807433029963
"109","Kvng_Zing",1429462022,0.167853359819325
"110","idezyee",1275327097,0.0428073054896968
"111","azcwillams",249789727,0.136412259125164
"112","Himanshu_S_95",1001858439587381248,0.155568160412471
"113","Himanshu_S_95",1001858439587381248,0.155568160412471
"114","Jolanarchiste",722625657704996864,0.0679836291388899
"115","Bobnoxxxious",914995173397979136,0.485914644721355
"116","TR_Captain_Kirk",382585209,0.328156602595964
"117","thedopestjohn",3815389932,0.0193651963412239
"118","replazeee",206555159,0.447847609673761
"119","nithakp",255923786,0.0172954952257596
"120","Djbago",36116862,0.437743513470893
"121","olm_o",1093559194144464896,0.363695235635538
"122","rachsfavourite",953942348,0.242423740656978
"123","astackz864",261483618,0.0537943775788942
"124","esgar__",481040034,0.131337278086912
"125","FranknoLove",467170870,0.367969024911722
"126","viviannnnaaaa",1607004313,0.018731780168396
"127","SkinSpecialist",18673218,0.1591188374347
"128","billgreen54",14566804,0.33567669005102
"129","izarawr",155567693,0.00858625427169451
"130","jorge_gonz35",1121110932,0.0160318555091773
"131","EmpireExp",4601447955,0.454091225068922
"132","arelygalvs",2746055973,0.045798824765126
"133","fletchforshort_",36650477,0.0948655563322751
"134","householdiron",214024184,0.00447678859814206
"135","Jirayalecochon",843801698,0.0711426028323753
"136","leonobsolete",34375133,0.164479272967747
"137","jtorraca",333665491,0.111810926002526
"138","paula_zamorska",2348847040,0.481389284382563
"139","shreddykreuger",502258336,0.449523656724434
"140","cellesticca",323311207,0.358991311641779
"141","sareenmo",2989165685,0.39956455225768
"142","andrewhuang",26053487,0.0666646192681268
"143","CM_ARI_",1160689932,0.29306069156253
"144","AeliaArcanum",601389348,0.0491763240367926
"145","_PJM3",66433285,0.0219853468638543
"146","satriaahady",345824722,0.187206189314577
"147","mattapperson",29468043,0.200526357999421
"148","AppleCases99",23811431,0.0254109496093582
"149","RunningLoow",3386102381,0.0119441620077076
"150","kwest077",3345284693,0.441419258387198
"151","SpringDaysWJoon",3247568959,0.303279195842801
"152","American4sure",913214584948891648,0.432910669160655
"153","American4sure",913214584948891648,0.442357341148421
"154","spiicynoodle",413566150,0.0116836609619323
"155","rebecagmontoya",1609866024,0.0193892391910904
"156","gooner65",27861238,0.353508574410828
"157","JacobSchlosser6",543026037,0.0903218282799814
"158","bgood_37",463380499,0.00660561870539703
"159","PatyyRamosM",505330164,0.231898525762292
"160","KSP_Reportages",187119611,0.0288863060480663
"161","rafaelnun1",290268034,0.229426222675743
"162","Larisa_ols",1090487047,0.0150042568534984
"163","aaronmentele",730593,0.131066297931563
"164","foj3sv",1565750491,0.0139823360651782
"165","soro_chan",1539582890,0.0499948383551731
"166","KhavaliBluBallz",3333410653,0.103447534515473
"167","calpizzakitchen",19370018,0.00203501586574351
"168","DontHateTheNate",1537922814,0.0136763922293625
"169","PhoenixSpeakz",117995105,0.0481668868956739
"170","RanaTheBelieber",242938768,0.45088216606872
"171","atxsammy_",367477398,0.00974932970609515
"172","_rodrigorv",29131511,0.442500422910002
"173","graceoneill21",2457181789,0.248621019193558
"174","Primitive_VA",26090003,0.0996527797971356
"175","Joshuaaa__",522061894,0.134477384295703
"176","VicomteTV",192540082,0.449510209098473
"177","SlimanH95",2243663823,0.276214717156003
"178","hasnnosidda",3048407063,0.388820200523824
"179","Amelosoul",420442351,0.192200535300517
"180","thebreespree",304146956,0.376793263883847
"181","IAmEdgarBitch",939646730,0.386194393328127
"182","putri_51024",2295290603,0.0909349237300333
"183","omar_whitmore",2304091507,0.350395239002035
"184","Gerryboy90",272683750,0.44246522927808
"185","shelbywoodfill",987895914,0.00889185762816116
"186","kmcme17",23575903,0.0475644335781964
"187","samosher3",2869812650,0.315771842727685
"188","Ernesto_PV",243603275,0.408020359073405
"189","nomine_Artemis",162536320,0.031435982897261
"190","yairrubinov",61630815,0.00540588764438142
"191","Carinaa01",1500105751,0.308063252967637
"192","Mojarro_Luis",1409394906,0.201310624863461
"193","Jeff__Ordonez",2317568721,0.0221919707900264
"194","Jeff__Ordonez",2317568721,0.0221919707900264
"195","FATBOY_Tookie",37550393,0.392814043088887
"196","Wh0r3bag",2227432562,0.0228836590872931
"197","farsil",103190825,0.078206384859402
"198","carelyngissette",119120448,0.0725338564577065
"199","maryouka",210310743,0.149977128816173
"200","Mustafa_SHatti",461930159,0.100844129127016
"201","KirkSpano",407493118,0.0270826657071412
"202","ZuluOnly",803844588100325376,0.0109132546915868
"203","lauraviajera",137154526,0.101589722827269
"204","jonobacon",14816103,0.00693768305303894
"205","ItsRachanaS",1353957481,0.00628502744810127
"206","theamirzakaria",43093976,0.3219459404183
"207","RafaMGCarreira",1604205242,0.0405554054089083
"208","richardsurples",23045521,0.434886189055262
"209","dominiquelildc",52872127,0.304723948124414
"210","TobiaszGondzik",447783491,0.0643456208685492
"211","ModernBulls",4283010133,0.0299759020535945
"212","FlowGo37",285261108,0.00925930860804342
"213","RanggaSon",108937726,0.423260089007761
"214","hazrulamir",184077949,0.405904283955535
"215","Jeannettee__",1106786833,0.0070801699324276
"216","zachrippey23",46028913,0.370507975757175
"217","star95011",860871247,0.020500713998966
"218","1AyeB1",459670585,0.216372892930216
"219","complexatoms",261692281,0.252142122219145
"220","StayKickin_It",161747217,0.198830711942976
"221","pawankaushal",21413424,0.111290304366229
"222","APharouk",498188901,0.0277495782156906
"223","ChrisMcKinzie_",43827662,0.175642263328608
"224","hafidzroma",517342429,0.0318693637600137
"225","victorbmc",67570186,0.204663316200396
"226","tyrindukes",2482530595,0.164707688092032
"227","yuland__",122866445,0.436086051297598
"228","kyledesigned",1360816026,0.099147936122699
"229","CHEQUIS",94260040,0.272434281382108
"230","caffeinum",171470877,0.0545028423879322
"231","WilliamLunaPeru",41758457,0.108156585829444
"232","jacknewmanATA",58014696,0.40348113551333
"233","MayiaLarrente",241002367,0.245833243253406
"234","tobeski",29477765,0.0155113757787871
"235","Kalangitan",178568385,0.00486158866955414
"236","licornezz",910895378760790016,0.267156164500076
"237","Sivitary",83263350,0.37965438085527
"238","leoventuresllc",893305069059403776,0.347851790457162
"239","gornattimariano",94150790,0.011275717470301
"240","OscArtSanch",152128008,0.336445240463937
"241","michelereya",2438401508,0.0214950845545893
"242","jenna_llama",1334280080,0.422010794492938
"243","JulioCLeyvaV",531726280,0.0188139854658814
"244","caitlinsmith00",607457286,0.0154634417607739
"245","chippedcupoftea",2839446221,0.0605894647247918
"246","Miguelizic",120508240,0.0445092152394205
"247","belardi21",480904154,0.0545050703822389
"248","SupaVol",50178504,0.1684740949838
"249","cantwotimes",64779069,0.0667277403590145
"250","FindlaterJake",1045349545071316992,0.454375669681974
"251","ssysfakb",722519742683222016,0.1461092685365
"252","ChongLiMMA",3063670610,0.183106461988473
"253","AliaChughtai",23183848,0.153768819843072
"254","courtfayebrown",343506023,0.0449348194377371
"255","American4sure",913214584948891648,0.442357341148421
"256","Jasminestormy",103092395,0.482510894297684
"257","AFVofficial",167491068,0.00510352683108866
"258","GMPent",126434587,0.377727014568991
"259","Mychlov8",1085593512,0.218094021559448
"260","AidanGFX_",2294520121,0.0500353432623864
"261","YOLO_AEMCS",438459835,0.0852791834405232
"262","jefferraro",125161233,0.248473684383813
"263","_Remag",713401105,0.0411198280926762
"264","vcd_87",139724442,0.0788583742597207
"265","johnwylie",2658070706,0.00745043085301969
"266","_NBlakeJones_",355611353,0.163904564820865
"267","KakanTuring",27390715,0.369922546992416
"268","Nancycfields1",857662493677596672,0.491856828232733
"269","jadeesanton",284244574,0.171791829577014
"270","sugru",67598405,0.0182175411336503
"271","HackerNest",390521245,0.0488689597169402
"272","andreolifelipe",34461692,0.388493145664297
"273","arannzirri",295808762,0.0138571756802172
"274","attar_ISA",162262968,0.00423303942476486
"275","mathewpoptartm",2910279374,0.365567952253367
"276","dodaface",1490721667,0.019326766576266
"277","BeauBishop",19316413,0.004139121262835
"278","itsmehasraf",281004077,0.00922977296034016
"279","mustydust",87145036,0.00646819660510012
"280","KJHart7",484363142,0.0195048790692009
"281","ArtIsMorgan",109952167,0.0229253870351189
"282","claes",731243,0.2718191254255
"283","jgarciabejos",106829702,0.0194209791338093
"284","Damomartt",494410683,0.0119541496707722
"285","HaseChansen",203960635,0.278976454102175
"286","negan_trash",797024228977606656,0.0180681602735173
"287","Official_RTA",2334883769,0.0904096713069196
"288","gracielahuerta0",2352430494,0.22238363854927
"289","Romeo_Y_S",449747018,0.487633522732105
"290","SimbaLND",326815027,0.0550690149518985
"291","kardelensrtky",2600034409,0.026356859716343
"292","Janvankampen",34028570,0.146917284643772
"293","VanessaRosso_",134594812,0.253908026697371
"294","AaronBrandt",18002039,0.398709859697404
"295","inesavien",3437200143,0.0278162151242967
"296","COVisuals",532480691,0.00160001747898908
"297","Dast0us",1529988780,0.381054115843752
"298","lichumile_m",27038053,0.0530433838663901
"299","vsgopalan",93847915,0.216123827711026
"300","Marlon_Gee",239971287,0.184833176884335
"301","mrgoodbeard__",948743917255778304,0.00571208729425145
"302","alexasm4r",619848673,0.0286175787522549
"303","EngMh0",562201392,0.0614217059113989
"304","cherryheaux_",624544753,0.117881760477821
"305","MauriceVDC",589667846,0.199059769787753
"306","1Fonzy_",447485726,0.330787637044583
"307","SerghernandezG",190474603,0.483553721972015
"308","prestoncmoore",2685590707,0.293958835571736
"309","emtommasiello",2775764995,0.0262609516263184
"310","iamediy_",3146930617,0.24171042803493
"311","maggienova_",68031746,0.00979810458013119
"312","iLead__followMe",30092524,0.466815410397429
"313","baneoatmeal",259584484,0.472430657711019
"314","RadipDiaz",412597161,0.137055365126908
"315","letdsa",395493785,0.30004460902869
"316","ilysmo2lching",2343087950,0.0308205130394552
"317","skarthikdotin",306409016,0.0541200557732553
"318","Nellnsfraa",241415781,0.046564816774831
"319","WVSportsDotCom",24763873,0.0384629563087262
"320","_gavinlestrade",279798410,0.160145424005414
"321","audeocity",66695711,0.308036509654929
"322","Sylvister_13",607247005,0.410587464229706
"323","SergioGZ_",486100309,0.0244429904874796
"324","BlckGh0st",138510908,0.182757594491261
"325","1555FILMWORKS",16327842,0.0634543684171126
"326","Javontejames_",3188859153,0.470211489586052
"327","regorsnas",46180294,0.127045945392966
"328","doloresrioja",121464710,0.313898029519871
"329","baseyung",62740246,0.00897772064736836
"330","PatBanahan",902905183,0.0571821336728533
"331","PatBanahan",902905183,0.0571821336728533
"332","chavoonly",102830473,0.453248273494396
"333","defsool",619709347,0.0132485227745797
"334","CTHennebry",54255558,0.0305127567033075
"335","madcloutb",783321918,0.00573678677180737
"336","papiharvs",515462715,0.119043223961998
"337","wayyoff",61132537,0.00739786050106613
"338","seth_leitman",23431221,0.0711315726237091
"339","VirtuePuff",2463778345,0.167089806281496
"340","robtswthrayguns",90661198,0.0213590338483012
"341","AM_Sanchita2722",4356415879,0.471870856400626
"342","AdamRam_",77926278,0.322641034984867
"343","bs13gas",113720882,0.00485440681484468
"344","TFlanders405",120831161,0.00255605583518055
"345","chichikannisa",159401903,0.320897460153629
"346","GhostBoyTwan4",464316487,0.00486403128171176
"347","Piramachari",292185014,0.18644169663404
"348","trbljiaerr",2583511463,0.020724110035206
"349","andcav55",2229098803,0.0457810345320329
"350","_Elpee",163461087,0.197231623880246
"351","caoch77",50105447,0.474595853426434
"352","Man2bFree",126470364,0.00795136459533531
"353","bobismijnfaam",29485735,0.0782755091448919
"354","StupidlygeniusK",1132452127,0.00329106491886356
"355","jeanettemarasi",146669173,0.00953391309854278
"356","Ash_Wahal",453228713,0.0221224131724606
"357","EmanoelWj",749056718110355456,0.472463659974175
"358","mournepic",2861311861,0.0492161407667287
"359","niiku_",1222083133,0.0572619187645042
"360","rjoensk",23064514,0.0549143601830811
"361","MYPSutrisno",628618824,0.012449366612971
"362","negan_trash",797024228977606656,0.0180681602735173
"363","mrgoodbeard__",948743917255778304,0.00500877858784782
"364","AsAp__TyY",127999573,0.00552129971732118
"365","J_Kings99",1273684303,0.407786285044474
"366","STAMBOGA",202373094,0.0655731254199974
"367","dedyrosyadi",118893770,0.013764153659937
"368","freecolor88",952890444,0.270652475254813
"369","MalikPerdana_MP",449428380,0.33569673055282
"370","dan_castiel17",567573645,0.38761714805987
"371","perosreinos",87401471,0.0331970279148303
"372","shacknews",11999782,0.287027329121093
"373","willgonzy",312858560,0.0599050223551827
"374","tavobarrientos",3104781,0.416135097634513
"375","ItsEfrainnn",228251845,0.00270361172745973
"376","superfastmoe",176292392,0.320493933801888
"377","k2503s",427848658,0.0383220449422918
"378","DannielaZetina",467141146,0.034233127249529
"379","DENNNYYY",257249838,0.459356364352243
"380","gnarlymsmarley",283883200,0.00315637004944747
"381","raistolo",526837239,0.0157087209321513
"382","thirstythumbs",350448112,0.00559831984584856
"383","tayyy_712",2833612568,0.00980242961704621
"384","MiaYim",108200716,0.00451419665829112
"385","ZuKKaPower",2218317662,0.0394753618951786
"386","SirByronFilms",227470672,0.360065042165382
"387","d2dedwad2",2543065584,0.363210046840204
"388","SharkParade",529922994,0.00307080789549831
"389","ValarianD",196640163,0.116277621261565
"390","pedrocs",14660710,0.173510905095495
"391","iiSmalz",742330285,0.0725269122603148
"392","DarlaDonna",3105807752,0.091258247779858
"393","woozygawd",634200707,0.110262402083154
"394","otracally",805752102,0.104191705226654
"395","ImSuperior_",315389595,0.0186966480993466
"396","Joonies_Galaxy",828769639303938048,0.00304674578995888
"397","Imperfectrese",60949248,0.384701180556966
"398","henryejemuta",209059890,0.0345736945036069
"399","Pab_MX",86587273,0.410385101760779
"400","Patchidem",290708944,0.41539649850526
"401","AutismJournal",201103731,0.00833621218830221
"402","TechNinjaSpeaks",1321168639,0.00535269661598069
"403","Carlos4719",1139639298,0.310237471559732
"404","JarridWilson",17076385,0.0201402951660987
"405","AlessandroErick",178743179,0.46566291913491
"406","LordKaymak",262401708,0.0116575388742192
"407","kitahamba",256336267,0.00867969355574493
"408","JoesDaily",19462943,0.0284609629599359
"409","genadinik",19393547,0.143383675427086
"410","mollz_elizabeth",139576040,0.0129329775061688
"411","MandiieeKillaaa",186707843,0.021162672668555
"412","juanblanco76",217506104,0.356328589897589
"413","jaapstronks",1605791,0.0987840756867885
"414","GithakaKGithaka",3696573015,0.0084511507073416
"415","Xovli",85707759,0.0172412320909434
"416","Leboulonnais1",1647031086,0.0432296752105825
"417","oliverarmie",2185762388,0.0220572927703303
"418","EpicLPer",173754304,0.0229510384268048
"419","Bra_Biney",151658472,0.0973396382730563
"420","_adrees93",2337889485,0.0213855104572683
"421","LamourRaven",451585807,0.355232258636642
"422","TrudaOceans",176859552,0.206479922683333
"423","OpenBlender_io",277551458,0.0235095102948664
"424","xOahuBeachx",458674076,0.146418705526701
"425","MexicanSwiftie_",183433612,0.338539497753868
"426","Scientist_Mani",350005565,0.0167468713627953
"427","ak47_twits",726289166,0.193715814305785
"428","CoachKorey3",709878002,0.00427554298809219
"429","YeahitsNoble",32993201,0.015234535218078
"430","DanielStrauss4",75600769,0.0855726536456713
"431","ArlindHalimi",264802033,0.0109282273486372
"432","BuyDirectUSA",30095152,0.00623409894848027
"433","Mz_Issey",276149113,0.0835897493612065
"434","GothboyUK",250214902,0.372964495597802
"435","boliheladoasd",1210699118,0.0127579326036957
"436","chamchamp07",82555424,0.00879614913292181
"437","NickieRen",916659277,0.187049659768244
"438","PapillonFlacko",335703903,0.030203367483657
"439","WhoTheCares",96165062,0.0348640378804303
"440","v_greenlaw",239223097,0.381879855050772
"441","alikamranes",2565481647,0.0597503100443882
"442","lordoftheraki",1471984387,0.00862097616123967
"443","CHaif_Q8",237902469,0.0112051553259178
"444","KesusWalks",342605301,0.00881979177397962
"445","josejacas",14712261,0.100252820441621
"446","BlkDrgn88",43478554,0.1662384986953
"447","kompromatkoffer",15272192,0.144844363834738
